StudentID,Name,Age,Email,Major,GPA
943,name7 surname7,52,name5.surname5@student.com,English Literature,1
944,name3 surname3,55,name3.surname3@student.com,International Relations,3
945,name0 surname0,29,name4.surname4@student.com,Computer Engineering,3
946,name5 surname5,29,name0.surname0@student.com,Chemistry,2
947,name4 surname4,36,name4.surname4@student.com,International Relations,1
948,name8 surname8,51,name7.surname7@student.com,Chemistry,3
949,name5 surname5,37,name2.surname2@student.com,Biology,2
950,name4 surname4,43,name1.surname1@student.com,Physics,3
951,name0 surname0,56,name7.surname7@student.com,Physics,2
952,name0 surname0,43,name1.surname1@student.com,Electrical Engineering,3
953,name6 surname6,38,name9.surname9@student.com,English Literature,0
954,name1 surname1,22,name5.surname5@student.com,Physics,2
955,name6 surname6,30,name3.surname3@student.com,Physics,3
956,name0 surname0,24,name8.surname8@student.com,Chemistry,3
957,name9 surname9,20,name9.surname9@student.com,Electrical Engineering,1
958,name9 surname9,44,name9.surname9@student.com,Philosophy,1
959,name6 surname6,39,name3.surname3@student.com,Philosophy,1
960,name5 surname5,45,name3.surname3@student.com,International Relations,2
961,name8 surname8,52,name8.surname8@student.com,Electrical Engineering,3
962,name6 surname6,41,name7.surname7@student.com,Philosophy,1
963,name6 surname6,48,name5.surname5@student.com,Electrical Engineering,1
964,name4 surname4,55,name4.surname4@student.com,Electrical Engineering,3
965,name6 surname6,23,name7.surname7@student.com,Computer Engineering,3
966,name6 surname6,39,name1.surname1@student.com,Business Administration,1
967,name8 surname8,24,name4.surname4@student.com,Chemistry,2
968,name9 surname9,43,name4.surname4@student.com,Physics,1
969,name3 surname3,25,name9.surname9@student.com,English Literature,1
970,name4 surname4,53,name6.surname6@student.com,Electrical Engineering,1
971,name1 surname1,45,name3.surname3@student.com,Biology,0
972,name2 surname2,24,name1.surname1@student.com,International Relations,0
973,name6 surname6,38,name7.surname7@student.com,Biology,3
974,name8 surname8,55,name6.surname6@student.com,Philosophy,2
975,name0 surname0,59,name7.surname7@student.com,Electrical Engineering,3
976,name1 surname1,40,name7.surname7@student.com,Business Administration,0
977,name2 surname2,59,name8.surname8@student.com,International Relations,1
978,name2 surname2,46,name4.surname4@student.com,International Relations,2
979,name8 surname8,44,name8.surname8@student.com,Chemistry,0
980,name9 surname9,35,name7.surname7@student.com,Chemistry,0
981,name1 surname1,22,name9.surname9@student.com,Physics,1
982,name5 surname5,59,name1.surname1@student.com,Physics,3
983,name6 surname6,42,name6.surname6@student.com,International Relations,2
984,name7 surname7,27,name9.surname9@student.com,Philosophy,1
985,name1 surname1,41,name2.surname2@student.com,Computer Engineering,2
986,name2 surname2,53,name3.surname3@student.com,International Relations,0
987,name3 surname3,34,name4.surname4@student.com,English Literature,1
988,name9 surname9,34,name1.surname1@student.com,Business Administration,0
989,name8 surname8,24,name8.surname8@student.com,Biology,1
990,name0 surname0,59,name5.surname5@student.com,International Relations,3
991,name2 surname2,33,name0.surname0@student.com,Chemistry,3
992,name6 surname6,22,name2.surname2@student.com,Computer Engineering,3
993,name4 surname4,35,name7.surname7@student.com,Art History,1
994,name5 surname5,54,name5.surname5@student.com,International Relations,1
995,name2 surname2,44,name2.surname2@student.com,Electrical Engineering,2
996,name1 surname1,58,name7.surname7@student.com,Philosophy,2
997,name8 surname8,52,name3.surname3@student.com,Biology,2
998,name2 surname2,40,name9.surname9@student.com,Electrical Engineering,0
999,name8 surname8,50,name9.surname9@student.com,International Relations,0
1000,name1 surname1,41,name0.surname0@student.com,Electrical Engineering,1
